w;p
1011287;3065674
686662;2044573
413047;1188578
669790;1990332
678196;2017255
826167;2485942
1034230;3138026
545792;1602470
910815;2753764
869648;2621503
995381;3016154
236370;635237
817404;2458085
57939;75133
874727;2638332
1007513;3053972
134866;318761
309609;868470
208814;551246
197607;514996
363152;1036279
863102;2601613
785339;2357600
491242;1432389
232293;622807
615616;1822338
975686;2954557
719479;2146895
975857;2955055
96545;197173
432312;1248938
76415;133427
798073;2396706
967151;2926449
624961;1851417
606726;1794153
286073;792932
594697;1755895
426577;1231308
935756;2831205
363439;1037263
900578;2721668
111655;244673
439487;1269905
759178;2275767
172951;438078
1039751;3154558
362229;1033441
825440;2483442
151440;372849
330888;935270
816037;2453682
411149;1183082
805444;2420115
394509;1132009
492019;1434920
964842;2919666
846968;2551553
201961;529208
808948;2431684
350432;995081
483124;1406192
884946;2671344
871693;2628445
493906;1440786
281238;777939
439416;1269751
470345;1366166
610291;1805778
364844;1041578
762749;2286931
1043009;3165104
557170;1638999
1035559;3142031
801861;2408969
665656;1977732
438239;1266408
511408;1496298
778406;2335382
1049543;3186083
936873;2834975
1013750;3073346
163833;409897
267665;734001
108944;236522
363135;1036156
843221;2539494
695689;2072552
750221;2246829
146917;357717
672068;1998355
781884;2346762
573996;1691612
819023;2463003
891178;2691747
885888;2674785
98878;204273
580398;1711505
110775;242170
409421;1178002
160920;401396
171011;432643
446961;1293806
984542;2981933
748749;2241680
709146;2114907
609023;1801494
518447;1517749
1030575;3126445
826776;2487621
862803;2600597
359380;1024009
687587;2047560
978063;2961746
254061;692296
757773;2271765
485230;1413103
847284;2552441
353525;1005609
923657;2792928
1027118;3115889
995219;3015395
628726;1861923
126915;293690
929357;2810948
97450;199987
74252;126256
1009503;3060831
207773;547652
796482;2391745
184913;475212
434026;1254229
808465;2429965
383842;1099517
421072;1213738
132660;311565
186936;482058
271641;747066
825300;2483254
101724;213557
980807;2970216
80090;145975
252986;689007
608749;1800807
745327;2230862
99480;206067
378913;1083786
963718;2916262
293562;815791
311400;873950
972150;2943001
1036663;3145770
97688;200835
294644;819451
282134;780629
780314;2341598
1038614;3151535
976920;2958457
928634;2808672
743206;2223893
910236;2752248
1023140;3103281
129046;300625
726824;2171152
633757;1878033
1002171;3037600
760628;2280194
899619;2719060
210145;555015
899376;2718376
309761;868617
495708;1446571
791736;2377038
169158;427382
740881;2216286
607276;1795980
655413;1945260
177969;453754
243664;657246
174285;442215
963485;2915536
556738;1637681
721444;2153405
78829;141646
885195;2672227
860475;2593292
522234;1529626
335265;948101
1046586;3176276
225356;602263
582665;1718339
681417;2028242
880515;2657291
1004129;3043277
434639;1256253
1048166;3181151
549681;1614927
926344;2801716
469456;1363478
259955;710591
967509;2927840
681631;2029036
288217;798912
548374;1610853
184576;474038
459794;1333729
647827;1922250
779212;2338224
654688;1943143
295609;822489
179542;458304
727106;2172189
631996;1872511
595394;1758047
1026922;3115177
371868;1062007
857362;2584285
991911;3005319
1006404;3050475
696303;2074430
677006;2013212
1018189;3087016
829391;2495645
53524;61165
973787;2948159
937333;2836578
908973;2748502
648479;1924546
634996;1881709
1035040;3140488
1042586;3164070
838294;2524285
608284;1799264
230513;617261
657922;1953608
489757;1427406
798560;2398394
111309;243773
604492;1786794
365791;1044170
882732;2664437
465474;1351259
529744;1552140
518176;1517038
631119;1869277
699666;2085836
837517;2521630
781654;2345884
482509;1403734
542133;1590996
428350;1237029
292645;813100
214086;567437
182253;466337
943150;2853454
475645;1382167
333775;943805
652352;1935952
707296;2108866
151738;373880
1047138;3177899
917730;2775022
126677;293179
785616;2358566
276757;764114
740917;2216483
639174;1894923
833926;2510079
107154;230582
891936;2694327
498281;1454861
849252;2557924
960601;2905591
214507;568555
760214;2278928
80251;146406
470666;1367111
1049602;3186229
875277;2640067
829031;2494573
665264;1976714
753055;2256333
581191;1714021
886178;2675759
916973;2772557
116759;261374
831810;2502962
458414;1329693
366403;1046169
98686;203846
304288;852459
222201;592314
518363;1517508
138459;330410
391926;1123673
492509;1436801
250193;679440
959963;2903935
201039;526439
476795;1385732
1018798;3088815
171370;433851
1044922;3170947
971857;2942001
51558;55095
581514;1715068
175960;447270
986138;2987107
297010;827005
857005;2583220
362782;1035252
1021565;3098067
392853;1126688
101886;214098
560176;1648310
156671;388746
837274;2520976
285500;791113
268910;737965
325040;916942
466185;1353480
993183;3009292
921376;2786238
591676;1746324
79316;143186
1041479;3160239
108815;236265
658330;1955021
780012;2340537
598698;1767867
798534;2398152
743021;2223198
720882;2151345
709263;2115263
59438;79964
666960;1981907
805968;2421655
421094;1213820
625144;1851804
383129;1097351
132125;310245
357943;1019255
929913;2812565
872254;2630813
105248;224640
813620;2446134
418458;1206155
308469;864810
850724;2562870
574268;1692294
766431;2298191
238255;640422
728782;2177970
54210;63285
1008468;3057688
397938;1142751
117137;262342
296612;825699
361857;1032433
628020;1859972
561561;1652427
241582;650574
662552;1968691
107844;232803
828187;2491734
1004923;3046016
923988;2793933
290138;804787
1025427;3110272
722512;2156510
114637;254271
208214;548982
598932;1768727
132879;312347
941505;2848721
587273;1732672
852095;2567268
342559;970738
681777;2029738
850762;2562983
981413;2971843
108879;236324
897882;2713526
188770;487536
355390;1011779
291642;809718
138860;331758
359256;1023659
550867;1619040
446738;1293227
953847;2885715
810342;2435446
507249;1482619
856353;2581075
300776;839746
912458;2758374
1026747;3114495
695869;2073079
758810;2274596
784023;2353406
67560;104784
119691;271505
207146;545245
934284;2826609
444543;1286234
755553;2264675
823850;2478508
321192;905049
224501;599634
208811;551160
128781;299996
192592;499016
97081;198756
786829;2361844
373633;1067697
617910;1829435
331563;937399
316941;892675
1032546;3132311
813437;2445640
225065;601199
158248;393000
106639;228803
907669;2744051
638739;1893772
976742;2958140
70979;116093
1046221;3175231
772728;2318206
548516;1611333
605974;1791505
411895;1185085
871741;2628737
178743;455775
430614;1243852
729763;2180757
902986;2729892
868796;2619036
485490;1414127
554978;1631819
307396;861452
663042;1970045
185241;476317
493245;1438578
118755;268081
354798;1010130
661635;1965651
706992;2107994
168656;425393
978076;2961866
377098;1078606
780186;2341053
600605;1773884
1001142;3034367
719044;2145441
891314;2692367
538363;1578871
898437;2715357
197513;514754
421003;1213563
485573;1414463
879583;2654518
413281;1189369
476895;1385951
351897;1000152
1030784;3126975
745451;2231154
427413;1233766
334495;945866
357923;1019160
104933;223535
306338;858256
408242;1174345
389639;1117008
953443;2884434
808024;2428348
603707;1783818
520042;1522660
116219;259092
1010065;3062339
796121;2390702
673745;2003274
551181;1619901
836346;2518107
588497;1736467
62192;88268
945306;2859651
378376;1082301
340417;963487
1024577;3107866
938868;2841276
72413;120309
556197;1635911
911983;2757009
129338;301434
192777;499803
862550;2599768
815440;2451550
850345;2561535
961776;2909637
202461;530840
395633;1135664
959420;2902119
189301;489432
650634;1930845
294555;819049
553845;1627741
309397;867565
436414;1261189
403968;1160882
483879;1408844
1007574;3054159
945697;2861164
523670;1533782
242492;653297
811602;2439862
574488;1692970
893910;2700105
500406;1460960
671538;1996427
419747;1209733
669014;1988148
539198;1581722
938559;2840352
216595;575053
327860;926121
722537;2156564
490369;1429443
732121;2188263
570771;1681722
89722;176147
1021243;3097125
407187;1170719
951510;2878362
538672;1580017
324260;914153
513368;1502410
426308;1230301
622608;1844226
585981;1728548
420369;1211516
623573;1846967
1007706;3054676
944352;2856976
927566;2805513
1039235;3153102
490663;1430530
749274;2243600
510463;1493245
441788;1277617
578716;1706128
1025161;3109381
109463;237757
635601;1883816
131690;308998
771662;2314509
742463;2221305
585507;1727298
788281;2366048
791943;2377656
397476;1141276
563059;1657614
787754;2364672
105213;224537
915642;2768236
717031;2139370
53728;61833
83117;155312
530429;1554491
833197;2507712
78977;142155
402228;1155673
82639;153566
479569;1394458
531530;1557927
818428;2461291
282834;783085
581357;1714678
457484;1326593
1000099;3031278
881730;2661419
721977;2154966
55360;66638
415162;1195565
649606;1927719
563503;1659155
203400;533946
884556;2670344
734525;2196098
699208;2084464
272197;748772
80671;147711
898690;2716350
127417;295213
563228;1658236
442520;1279859
552987;1625432
491082;1431964
720739;2150996
102489;215939
1038994;3152438
789992;2371413
455992;1321801
435134;1257870
710594;2119305
794404;2385215
783537;2351827
461295;1338593
211810;560323
388408;1113452
351683;999500
187829;484517
283833;786060
257258;702531
642460;1905468
503486;1470672
866798;2612705
386753;1108499
118411;266648
510175;1492363
976679;2957712
494500;1442661
208177;548930
122524;280172
644331;1912045
258385;705718
691926;2060646
798787;2398868
130176;304100
586845;1731268
70757;115334
829648;2496218
928059;2807143
100414;209255
391973;1123762
735893;2200315
804907;2418341
111436;244213
529325;1550934
153838;380269
525672;1539919
928050;2807041
773888;2322083
269401;739351
510790;1494240
763493;2288943
294986;820200
461398;1338721
366569;1046776
565335;1664889
938798;2840919
309875;869049
856611;2581796
849715;2559571
61580;86402
602691;1780906
297476;828330
112055;246100
185954;478491
975762;2954811
375837;1074385
852050;2567100
899684;2719188
122515;280018
897678;2712881
492951;1437837
381622;1092280
315960;888443
279607;772601
314681;884413
604368;1786235
1031964;3130686
535827;1570786
601924;1778313
510435;1493196
672696;1999999
416366;1199632
443334;1282612
65110;97470
702615;2094801
542384;1591571
494845;1443743
1019822;3092374
919588;2780997
107246;230729
267478;733371
59535;80230
448777;1299696
904610;2735304
812977;2444016
872015;2629868
436099;1260334
802798;2411889
1035016;3140344
901818;2725834
388272;1113064
332374;939786
610538;1806783
931404;2817101
266052;728636
746531;2234538
70180;113097
146605;356586
569707;1678640
337184;953561
875127;2639688
273003;751485
92817;185777
638973;1894269
523042;1532262
418938;1207445
721206;2152563
961514;2908601
713481;2128745
149711;367306
539197;1581717
284168;787158
320533;903256
198164;516834
845443;2547030
612678;1813695
992874;3008529
381023;1090118
720979;2151806
1003886;3042633
403788;1160260
448459;1298567
921918;2787926
345552;980469
175991;447368
251749;684614
885489;2673196
478318;1390711
850196;2561262
992335;3007018
518877;1519123
558463;1643059
1027472;3117130
258003;704799
61755;86905
318985;898530
602069;1778893
430362;1243296
117728;264192
298918;833112
599406;1770308
922370;2789074
936527;2833708
605776;1790821
105670;225719
843200;2539348
989401;2997332
878450;2650735
249434;677089
280237;774670
837289;2520977
296273;824486
50535;51943
551882;1622089
331147;936014
449050;1300340
677031;2013405
314871;885076
818446;2461300
308550;865035
449167;1300816
132233;310491
585414;1727002
283427;784888
627607;1858657
672130;1998445
92288;184166
459997;1334427
594793;1756144
872454;2631483
126330;291911
96959;198492
969232;2933939
463365;1344548
452242;1310072
204925;538383
789143;2368841
276687;763843
717870;2141834
963603;2915988
976963;2958526
787156;2362786
874718;2638233
108914;236496
191467;495423
807983;2428314
183797;471690
126833;293563
452898;1312131
872315;2631105
603945;1784605
380748;1089424
304697;853482
537984;1577565
680229;2024100
534929;1568032
880747;2657880
908308;2745971
921303;2786012
1011238;3065375
96589;197282
602626;1780608
614420;1818784
587404;1733135
439589;1270141
478825;1392363
689890;2054420
894912;2702997
570553;1681200
131827;309281
1042209;3162479
84946;161076
697224;2077238
824095;2479261
715707;2135410
639806;1897088
194203;504396
305201;855089
684306;2037678
302529;845984
812654;2442939
324477;914899
869601;2621326
961209;2907646
147459;359489
927151;2804109
420981;1213239
280317;774930
734542;2196220
193376;501920
278282;768509
361073;1029654
248041;672265
159466;396784
311202;873280
84466;159754
850393;2561676
125380;288914
461703;1339439
993299;3009660
268881;737929
553345;1626495
956602;2894301
355599;1012347
232864;624194
987522;2991346
388512;1113767
490295;1429200
498546;1455534
749495;2244460
1040753;3157718
318622;897636
745634;2231871
366073;1045030
949189;2871868
1007876;3055379
133056;312823
645275;1915027
757712;2271591
193354;501688
767613;2301790
504038;1472600
190468;492684
969770;2935275
573922;1691514
215706;572528
924565;2795932
972401;2943619
594379;1754694
145215;351976
317619;894638
272762;750514
830321;2498260
1031807;3129929
469437;1363441
609753;1804168
518753;1518588
938193;2839131
65975;99803
834964;2513563
101559;212939
316158;889358
610786;1807757
404672;1163309
909161;2749027
331341;936651
540408;1585597
61524;86275
241569;650571
563913;1660282
892426;2695753
1024372;3107233
236925;636836
938768;2840876
556666;1637619
940495;2845861
142089;341716
941807;2849649
705445;2103464
198920;519068
446947;1293743
752410;2254390
909482;2749956
103457;219089
793950;2383794
656106;1947578
793619;2382801
294899;819968
196112;510225
534065;1565844
969001;2933051
734472;2195912
105683;225895
218443;580531
782914;2349720
489970;1428179
595964;1759806
192369;498311
548102;1610124
867846;2615981
926415;2802022
898163;2714256
338227;956893
716606;2138207
875459;2640436
130593;305462
113689;250947
641291;1901823
225776;603740
778404;2335376
629508;1864271
624371;1849450
759584;2277233
350211;994428
465881;1352807
54747;64927
945510;2860437
660555;1962343
264154;722764
391034;1121394
890795;2690576
877027;2645575
903155;2730399
999810;3030449
172163;435977
390803;1120663
927619;2805549
653988;1941326
472808;1373099
1027064;3115608
310364;870654
225216;601691
893070;2697495
224951;600756
222421;593139
418030;1204866
175744;446743
281189;777799
872924;2633222
1034848;3139825
268594;737266
560286;1648645
1016839;3082828
926229;2801463
319049;898779
1002768;3039352
142253;342427
447778;1296543
169946;429576
838298;2524341
597818;1765115
385893;1106146
538626;1579813
952100;2880126
1000864;3033532
385294;1104271
258875;706999
697649;2078712
437818;1264943
850253;2561389
535367;1569383
922452;2789301
976904;2958448
958619;2899466
753582;2258091
1037387;3148041
711249;2121540
