w;p
289598;321468
1747601;15005903
1582445;11535303
2086799;30224416
840054;2809627
1455982;9404697
465814;838193
614070;1470684
1463703;9524478
610073;1451169
1369791;8146558
1734081;14683861
71191;19340
1623457;12313362
1538325;10748944
1579512;11481458
373961;537783
1519670;10430975
1089747;4885852
1727876;14538710
1749563;15053313
1557770;11089389
2047031;26262388
266501;272034
366176;515453
2086147;30121427
1491466;9965550
1606282;11981681
310983;370972
879665;3094550
2058647;27154052
45819;8010
1861374;18096964
551279;1180070
1269956;6851884
2009076;23932323
1506734;10215268
872768;3043802
1976882;22354615
1640531;12651888
176059;118453
1239426;6487134
1200511;6041783
1641547;12672318
692869;1884216
1906481;19575003
1959103;21581536
52123;10366
589102;1351057
548428;1167677
1164436;5647683
1498357;10077613
157123;94309
785191;2440617
185454;131458
323607;401888
1904084;19491619
311569;372379
1909447;19679022
185491;131510
478154;883799
315414;381680
1097212;4958836
460748;819833
1853581;17859061
200647;153930
354777;483629
621047;1505082
425459;697775
1351887;7902245
259344;257563
2065332;27731438
1013716;4180479
1301291;7240934
789513;2468628
270671;280650
1069478;4691110
735335;2130298
106273;43111
2032970;25316693
426147;700057
1386924;8385622
116420;51743
1286761;7058642
2015761;24297162
1603009;11919447
116886;52159
83307;26485
747575;2204319
974787;3845070
1647340;12789432
532302;1098871
1881259;18726040
578935;1303890
1329116;7599408
882355;3114475
1710932;14150461
393611;596309
238888;218406
577201;1295935
1219307;6254208
257212;253330
1343011;7783166
1708710;14100402
1015133;4193009
853887;2907338
1833788;17274733
141995;77003
254531;248056
572128;1272808
2079412;29199250
1230895;6387657
600756;1406221
977099;3864519
1268958;6839740
494649;946727
1460782;9479018
1547253;10904090
1428973;8995174
243301;226578
958087;3706323
861846;2964424
1007368;4124625
1905979;19557491
1442904;9204585
94059;33766
1446015;9251875
546250;1158255
389193;582880
404630;630487
313136;376156
970030;3805237
1745658;14959124
311599;372452
1019406;4230933
994634;4013953
1779194;15791440
741161;2165357
1138514;5375201
218057;181878
1241778;6514745
153254;89715
1091365;4901613
1878154;18625617
477696;882084
767616;2328547
989980;3973958
762541;2296731
1345243;7812984
2064986;27700109
801745;2548879
420059;679992
162684;101113
1314484;7409344
1067384;4671273
1069917;4695275
729802;2097295
1192486;5952584
883220;3120898
229570;201650
1868874;18330397
1755444;15196478
9806;367
1106527;5050871
12738;619
1421389;8882765
32841;4115
1051024;4518091
666747;1740997
2027123;24955733
501069;971831
367331;518735
1627145;12385727
100795;38779
873245;3047296
1231381;6393296
1212173;6172999
1532495;10648681
501885;975046
1332713;7646670
1093004;4917611
1876330;18567016
1158990;5589706
1125752;5244247
183363;128504
1149547;5490103
671980;1769196
1563332;11188518
380697;557497
720793;2044164
698721;1917146
2004324;23681877
1005457;4107900
377731;548772
1983164;22642631
1729354;14573136
1863750;18170431
850048;2880029
652185;1663814
1375361;8223706
1403689;8624688
613524;1468010
323296;401111
1668740;13231577
1518159;10405580
281600;303876
579057;1304451
1906153;19563558
1485073;9862518
1120113;5187044
1717517;14299964
618864;1494274
1465572;9553658
834677;2772159
1523406;10493993
890717;3176884
1447804;9279157
144126;79334
1182747;5845518
140543;75434
942704;3581194
1767521;15495570
1299748;7221419
1622111;12287053
1773182;15638204
1237335;6462654
1188461;5908178
1841086;17486984
1187728;5900115
1709765;14124146
397086;606982
680045;1813137
1425038;8936712
1627342;12389604
226935;197034
1713179;14201282
1420820;8874377
1572275;11349581
1813432;16701101
1040542;4421605
461925;824080
1428920;8994385
1392440;8463711
1546628;10893166
1177464;5787978
665038;1731840
807247;2585447
733336;2118342
391372;589483
1705519;14028850
1327229;7574700
1930128;20431970
1916833;19942224
103668;41022
798686;2528674
359176;495787
1195517;5986170
765703;2316526
1152941;5525768
1236939;6458025
1525227;10524829
715292;2012090
799171;2531872
2001363;23529278
637907;1589968
1038295;4401089
557288;1206419
595647;1381893
101966;39686
1062138;4621807
1197874;6012374
2030738;25176944
1313341;7394643
378414;550775
1441341;9180899
902616;3266932
1193647;5965434
701347;1932025
1927492;20333154
1262692;6763841
1104094;5026729
644045;1621493
1031169;4336413
1750069;15065569
769647;2341348
2035539;25480732
1946268;21057138
1149441;5488992
1627856;12399726
1718916;14331950
1048856;4498029
766128;2319193
699710;1922742
352018;476082
626099;1530255
1383384;8335797
1691502;13719159
1330309;7615060
718468;2030574
2073958;28577822
49292;9270
1717616;14302225
797819;2522964
1894796;19174049
1931132;20469839
2089419;30675555
385475;571700
366634;516753
322173;398313
407906;640837
1782138;15867153
1515209;10356153
159356;97012
1229750;6374386
90008;30919
527554;1079031
65296;16269
1300090;7225741
1067630;4673601
1431698;9035836
604772;1425503
1831989;17222963
1577884;11451670
1245854;6562787
1980937;22539561
303423;353060
1085543;4845051
693778;1889310
1895858;19209926
410082;647760
2045677;26165756
911286;3333468
69326;18339
998451;4046935
682066;1824240
1741108;14850238
1646989;12782305
492517;938467
180128;124002
2077685;28993126
1157086;5569529
50714;9813
1047661;4486994
825941;2711894
1319254;7470922
1246507;6570506
655085;1679034
759002;2274688
1683383;13543119
1889141;18984829
1100107;4987325
884620;3131309
1261059;6744158
132148;66683
1127538;5262448
819597;2668600
2018845;24470837
634027;1570211
2002580;23591688
862473;2968949
1647441;12791483
1240296;6497338
252555;244206
398455;611213
383435;565614
1927219;20322970
1696522;13829219
319196;390943
1046690;4478041
1388956;8414325
1856846;17958171
735106;2128927
1957982;21534683
1932963;20539236
762692;2297674
1759134;15287126
1140819;5399076
612553;1463261
786153;2446836
1174535;5756238
680719;1816836
799514;2534134
973207;3831812
1571791;11340810
1199470;6030162
1495366;10028844
172234;113353
1627622;12395117
1657201;12991280
1817976;16826895
345648;458890
773269;2364274
1800188;16341454
1043846;4451879
939036;3551732
1014585;4188161
1109328;5078757
1335921;7689001
606275;1432755
663292;1722513
1619640;12238897
383426;565587
167164;106768
652351;1664684
1178772;5802189
1371644;8172162
16737;1069
1250542;6618342
704998;1952815
1720246;14362433
949634;3637249
1987824;22861903
1627079;12384428
476911;879148
1362135;8041406
1138121;5371137
1953980;21369104
747598;2204460
1293445;7142089
1104225;5028027
1574236;11385178
1823972;16994837
165786;105012
1018034;4218733
2009401;23949712
306550;360414
1207324;6118210
1758070;15260922
1770021;15558364
1756022;15210635
1729143;14568216
1794786;16197642
1686658;13613840
1095698;4943979
17434;1160
1962135;21709323
951773;3654655
1250488;6617701
1493487;9998307
783491;2429648
232219;206345
205361;161266
1101288;4998976
1097698;4963612
125960;60579
1947320;21099161
1587837;11634899
904104;3278295
1273347;6893257
130882;65410
29897;3410
615927;1479798
1612945;12109329
1861506;18101034
857431;2932679
87734;29376
648659;1645410
216310;178968
1958215;21544404
1423634;8915925
2007865;23867828
316111;383379
309826;368202
360758;500198
1554400;11029710
1557498;11084562
950009;3640297
145430;80778
606040;1431620
1129427;5281744
1090872;4896808
794878;2503649
1363116;8054823
360921;500653
967980;3788148
980889;3896529
209625;168049
1116673;5152346
1562324;11170494
1857901;17990368
348962;467794
2029452;25097542
1683095;13536919
1790417;16082510
407481;639490
1016483;4204968
1777723;15753777
1590542;11685162
1999256;23422225
655505;1681245
1753400;15146539
2063411;27559628
1881503;18733967
1691973;13729445
708956;1975491
1587236;11623758
1346121;7824737
1946072;21049327
169354;109588
773313;2364553
193041;142457
1158296;5582346
206633;163275
998537;4047680
1033638;4358755
1465684;9555409
1578451;11462036
19623;1469
1171028;5718387
1474383;9692208
426247;700389
3687;52
270829;280979
708424;1972435
23538;2114
43448;7202
1049978;4508405
103184;40640
1144164;5433845
125739;60366
241551;223319
648432;1644229
1360762;8022657
1960072;21622205
719152;2034567
1978098;22409714
1924760;20231654
1706034;14040371
338519;440031
346243;460482
1169747;5704602
1962519;21725620
1656678;12980495
1560452;11137090
997210;4036194
1641022;12661757
1358100;7986398
245029;229819
718318;2029699
2032254;25271589
663718;1724786
570617;1265962
376097;543995
76241;22181
1590318;11680992
1279976;6974643
1982427;22608401
526983;1076657
1135480;5343879
2040571;25812739
1156442;5562715
998882;4050670
981438;3901179
851508;2890397
892827;3192745
24588;2307
930154;3480986
255929;250799
353274;479511
1347843;7847826
89228;30385
1393301;8475950
934069;3512066
1769041;15533712
970290;3807408
472462;862606
171203;111998
556063;1201022
796656;2515316
527523;1078902
1075380;4747303
647151;1637572
1050363;4511968
1570840;11323596
539215;1128098
1939219;20779696
973003;3830103
1202975;6069349
1691309;13714946
1323392;7524640
785847;2444857
1930884;20460473
587280;1342539
1593178;11734337
954511;3677007
1231095;6389978
1332381;7642298
1061660;4617316
1193900;5968236
1962721;21734203
101025;38956
699236;1920059
1028846;4315456
708926;1975319
1592291;11717768
599820;1401747
1347251;7839883
662539;1718499
1336778;7700338
1448494;9289697
1323695;7528584
868452;3012291
169407;109657
1386941;8385862
1199767;6033476
1155131;5548861
2089772;30741912
2027072;24952656
1513128;10321407
1359060;7999460
863328;2975124
576698;1293632
734511;2125365
280451;301391
82454;25945
480916;894179
1118610;5171866
567674;1252684
1805430;16482582
168420;108381
818782;2663067
463161;828552
2085194;29976277
1649397;12831276
281891;304508
1906030;19559269
1882032;18751172
482268;899283
719585;2037097
1589163;11659513
364647;511124
1418955;8846924
1920636;20080154
1641151;12664351
1296948;7186100
2091895;31180072
637278;1586756
1482676;9824116
954766;3679093
1139798;5388492
1164731;5650835
52110;10361
1745129;14946417
1747548;15004625
568934;1258360
1643270;12707039
1366192;8097000
1650441;12852565
283226;307412
454891;798870
208540;166310
587985;1345832
672331;1771096
218026;181826
1311262;7367958
428322;707298
944999;3599700
1457566;9429171
1569481;11299037
1166402;5668710
2029202;25082198
1449801;9309688
1274096;6902419
1903122;19458322
1149561;5490250
1415187;8791662
1948858;21160896
85635;27987
1583479;11554341
36888;5192
1532810;10654078
542286;1141211
1018678;4224457
1526304;10543103
199333;151916
2004490;23690509
771953;2355930
647331;1638507
1413681;8769650
1720222;14361882
797200;2518892
1917936;19982056
1439298;9150012
860360;2953718
1492251;9978263
1602668;11912980
1575875;11415008
342231;449800
677819;1800950
1178043;5794266
706143;1959360
925650;3445431
947570;3620499
1296540;7180964
59643;13573
1545238;10868904
515032;1027615
1064069;4639977
1518756;10415607
342795;451294
750695;2223411
21548;1772
748554;2210300
1842866;17539308
732578;2113818
2065391;27736798
1627781;12398248
576998;1295005
1801305;16371395
759330;2276726
1298628;7207277
1558300;11098801
326739;409753
1213813;6191605
179875;123653
330541;419405
1261494;6749397
1715953;14264299
257121;253150
1023809;4270229
1794381;16186926
1856295;17941389
874421;3055921
1961300;21673974
1824810;17018489
295458;334675
851955;2893576
1460592;9476067
963696;3752584
645565;1629351
1945045;21008489
1578751;11467525
1617514;12197609
1488448;9916800
2029317;25089253
758361;2270709
1865212;18215858
428799;708892
264083;267100
1992657;23094732
1821208;16917141
992773;3997931
1851636;17800398
412429;655270
623038;1514976
1721752;14397036
1301590;7244720
640941;1605509
1460436;9473645
636438;1582472
22416;1917
1858923;18021639
2001460;23534237
1778425;15771737
1094240;4929698
24420;2275
174748;116692
480285;891802
694285;1892155
82123;25737
147463;83055
225369;194316
639524;1598240
1404084;8630383
1814698;16736022
1252555;6642297
443109;757551
484941;909418
2095369;32171079
1077558;4768146
978734;3878309
421250;683894
702999;1941417
1655915;12964776
134214;68787
1950964;21246012
1296025;7174485
283914;308914
810740;2608814
97458;36252
83081;26342
1840007;17455373
697288;1909054
592809;1368477
297846;340135
1958736;21566174
771254;2351504
690888;1873138
1845373;17613381
564729;1239472
805662;2574882
2075776;28775800
708928;1975330
1778088;15763112
1720348;14364773
1879336;18663746
1228795;6363331
223396;190919
56796;12308
1404624;8638174
1709089;14108927
482737;901057
1077860;4771040
1034400;4365665
1886031;18882044
424721;695330
1886333;18891986
1429471;9002595
36259;5016
133740;68301
843504;2833818
467945;845979
1438898;9143974
723062;2057475
394650;599490
982285;3908359
875372;3062906
582068;1318330
2035964;25508212
710280;1983108
762251;2294920
1617627;12199800
1286429;7054515
1286703;7057921
1231505;6394736
91147;31707
193320;142870
1913030;19805947
1327040;7572229
577178;1295829
526612;1075117
140825;75738
1022982;4262831
669188;1754120
1193786;5966973
1686424;13608774
1463026;9513926
1579850;11487651
1997472;23332547
560768;1221818
1830709;17186260
253041;245150
906543;3296972
903071;3270404
578009;1299638
352319;476903
1872591;18447776
1075163;4745229
1455482;9396983
458579;812037
1923827;20197200
423262;690511
1598592;11835942
439329;744535
1549730;10947483
918818;3391907
353055;478912
255718;250384
367048;517930
1937340;20706918
214045;175229
19537;1457
1688633;13656677
405314;632641
588768;1349494
191843;140691
237271;215450
1115671;5142267
113640;49300
688152;1857898
1734731;14699161
1246532;6570801
1261528;6749807
1982519;22612668
173952;115630
2075465;28741342
1284923;7035817
374349;538909
1779566;15800982
864065;2980454
597788;1392060
55984;11959
1063676;4636275
473920;868009
1431478;9032548
1608715;12028143
997079;4035061
1157109;5569773
1940378;20824829
705681;1956718
642897;1615571
290581;323664
349896;470319
1581660;11520869
503646;982004
705969;1958365
1847402;17673658
2038369;25665632
1685689;13592875
1724190;14453251
903396;3272886
535720;1113271
960380;3725194
1105638;5042041
1166170;5666226
786488;2449004
139998;74850
483396;903553
1297327;7190874
759899;2280264
180858;125011
733297;2118109
553262;1188731
1258366;6711785
514318;1024723
1443828;9218610
246348;232308
1159812;5598432
1434290;9074648
519059;1044006
909601;3320475
1453414;9365130
2072999;28476564
1408817;8698850
1509315;10258000
1397986;8542785
1675406;13372468
409949;647336
1261105;6744712
1717604;14301951
1011637;4162136
820165;2672460
710883;1986583
2024955;24825941
1200567;6042409
361947;503525
392282;592253
1412580;8753585
1643207;12705768
519142;1044346
1561609;11157725
76791;22503
1536916;10724637
1432508;9047951
1032790;4351073
1785309;15949209
1106486;5050464
2065075;27708151
1294167;7151144
1930306;20438675
89213;30375
1487620;9903460
98180;36792
1135760;5346765
543796;1147688
1164158;5644714
223784;191585
147025;82562
459426;815077
1044973;4462235
63324;15301
2062261;27459166
1365033;8081089
1485232;9865070
1415455;8795583
577520;1297396
271151;281650
1200269;6039080
1960315;21632429
1894304;19157465
970727;3811058
1864640;18198065
656724;1687669
2020573;24569734
1247391;6580965
1044169;4454846
458206;810700
379145;552922
474957;871863
1410140;8718063
1196115;5992811
966987;3779887
1965682;21860843
1988549;22896470
1841250;17491796
796955;2517281
815348;2639823
1044315;4456187
1304839;7285952
462699;826879
507466;997185
674378;1782200
487754;920149
1369242;8138983
